repeats_stat,genome_stat
0.0,0.0011072970878086591
0.001,0.0009412025246373602
0.0,0.0006090133982947625
0.0,0.001162661942199092
0.0,0.0006643782526851954
0.0,0.0006090133982947625
0.0,0.0006090133982947625
0.001,0.0008304728158564943
0.0,0.0006643782526851954
0.0,0.001273391650979958
0.0,0.0009965673790277932
0.0,0.0007751079614660613
0.0,0.0007751079614660613
0.0,0.0007751079614660613
0.0,0.0007751079614660613
0.0,0.0009412025246373602
0.0,0.0005536485439043296
0.0,0.0006643782526851954
0.0,0.0009412025246373602
0.0,0.0008858376702469273
0.001,0.0008304728158564943
0.001,0.0007751079614660613
0.001,0.0007751079614660613
0.0,0.0006643782526851954
0.0,0.0006090133982947625
0.0,0.0007197431070756284
0.0,0.0007197431070756284
0.0,0.0007751079614660613
0.0,0.0006643782526851954
0.0,0.0007197431070756284
0.0,0.0007751079614660613
0.0,0.0006090133982947625
0.0,0.0007197431070756284
0.001,0.0009965673790277932
0.0,0.0009412025246373602
0.0,0.0013841213597608239
0.0,0.0008304728158564943
0.001,0.001162661942199092
0.0,0.0010519322334182262
0.001,0.0010519322334182262
0.0,0.0008304728158564943
0.0,0.0005536485439043296
0.0,0.0007197431070756284
0.0,0.0007751079614660613
0.0,0.0008858376702469273
0.0,0.0006090133982947625
0.0,0.0009965673790277932
0.0,0.0008304728158564943
0.0,0.0007197431070756284
0.0,0.0007197431070756284
0.0,0.0006090133982947625
0.0,0.0008304728158564943
0.0,0.0006090133982947625
0.0,0.001273391650979958
0.0,0.0006090133982947625
0.0,0.0008858376702469273
0.001,0.0007751079614660613
0.0,0.0005536485439043296
0.0,0.00044291883512346365
0.0,0.0009965673790277932
0.0,0.0003321891263425977
0.0,0.0005536485439043296
0.001,0.0005536485439043296
0.0,0.0008304728158564943
0.0,0.0006090133982947625
0.0,0.0006090133982947625
0.0,0.0007197431070756284
0.0,0.00038755398073303066
0.0,0.0008304728158564943
0.0,0.0006643782526851954
0.0,0.0010519322334182262
0.0,0.0007197431070756284
0.0,0.0007751079614660613
0.0,0.0010519322334182262
0.0,0.0007751079614660613
0.0,0.0006090133982947625
0.0,0.0009965673790277932
0.0,0.0004982836895138966
0.0,0.0007197431070756284
0.0,0.0004982836895138966
0.0,0.0008304728158564943
0.0,0.0009412025246373602
0.0,0.0008858376702469273
0.0,0.0005536485439043296
0.0,0.0005536485439043296
0.0,0.001218026796589525
0.0,0.0008304728158564943
0.0,0.0007751079614660613
0.0,0.0007751079614660613
0.0,0.0007751079614660613
0.0,0.0006090133982947625
0.0,0.0004982836895138966
0.0,0.0008304728158564943
0.0,0.0005536485439043296
0.0,0.0010519322334182262
0.0,0.0009412025246373602
0.001,0.0007197431070756284
0.001,0.0007197431070756284
0.0,0.0008304728158564943
0.0,0.001273391650979958
