repeats_stat,genome_stat
0.0,0.0018270401948842874
0.0,0.0014948510685416896
0.0,0.0014394862141512569
0.0,0.0011072970878086591
0.0,0.0019931347580555863
0.0,0.0019931347580555863
0.0,0.0016055807773225556
0.001,0.0019377699036651533
0.001,0.0018270401948842874
0.0,0.0013287565053703909
0.0,0.0016609456317129886
0.0,0.0020484996124460193
0.0,0.0019377699036651533
0.0,0.0019931347580555863
0.0,0.0018824050492747203
0.0,0.0014948510685416896
0.0,0.0016609456317129886
0.0,0.001273391650979958
0.0,0.0015502159229321226
0.0,0.0017163104861034216
0.0,0.0017163104861034216
0.0,0.0013287565053703909
0.0,0.0013287565053703909
0.0,0.0016055807773225556
0.0,0.0019377699036651533
0.0,0.0017163104861034216
0.0,0.0015502159229321226
0.0,0.0018270401948842874
0.0,0.0018824050492747203
0.0,0.001273391650979958
0.0,0.0015502159229321226
0.0,0.0013287565053703909
0.0,0.0013841213597608239
0.0,0.0016609456317129886
0.0,0.0013287565053703909
0.0,0.0014948510685416896
0.0,0.001273391650979958
0.0,0.0021038644668364523
0.0,0.0015502159229321226
0.0,0.001273391650979958
0.0,0.0016609456317129886
0.0,0.0015502159229321226
0.0,0.0017163104861034216
0.0,0.0019931347580555863
0.0,0.0019377699036651533
0.0,0.0014394862141512569
0.0,0.0021592293212268853
0.0,0.0018824050492747203
0.0,0.0016609456317129886
0.0,0.0019931347580555863
0.0,0.0011072970878086591
0.0,0.001218026796589525
0.0,0.0013841213597608239
0.0,0.0018824050492747203
0.001,0.0018824050492747203
0.0,0.001162661942199092
0.0,0.0013287565053703909
0.0,0.0020484996124460193
0.0,0.001218026796589525
0.0,0.0021038644668364523
0.0,0.0016609456317129886
0.0,0.0013287565053703909
0.0,0.0016055807773225556
0.0,0.0015502159229321226
0.0,0.0017163104861034216
0.0,0.0014948510685416896
0.0,0.0016609456317129886
0.0,0.0019377699036651533
0.0,0.0018824050492747203
0.0,0.0018824050492747203
0.0,0.0020484996124460193
0.0,0.0017716753404938546
0.0,0.0017716753404938546
0.0,0.0014948510685416896
0.0,0.0013841213597608239
0.0,0.0014948510685416896
0.0,0.0016055807773225556
0.0,0.0017716753404938546
0.0,0.0019377699036651533
0.0,0.0016055807773225556
0.0,0.0015502159229321226
0.0,0.0017163104861034216
0.0,0.0011072970878086591
0.0,0.0016055807773225556
0.0,0.0016609456317129886
0.0,0.0016055807773225556
0.0,0.0014394862141512569
0.0,0.0014394862141512569
0.0,0.0015502159229321226
0.0,0.0017163104861034216
0.0,0.0016055807773225556
0.0,0.0014948510685416896
0.0,0.0014948510685416896
0.0,0.0013287565053703909
0.0,0.0016609456317129886
0.0,0.0022699590300077513
0.0,0.0020484996124460193
0.0,0.0011072970878086591
0.0,0.0018824050492747203
0.0,0.0014394862141512569
