repeats_stat,genome_stat
0.010076403499058797,0.050397552766930476
0.009688849518325767,0.05072246096503865
0.010463957479791829,0.0503147931315633
0.009965673790277931,0.04980290946095891
0.010187133207839663,0.050290271758121174
0.010353227771010963,0.05024122901123692
0.010187133207839663,0.04956689124157844
0.01068541689735356,0.05002973216529858
0.009522754955154467,0.050213642466114525
0.009633484663935333,0.049873408409605025
0.010242498062230097,0.05090330609417434
0.009910308935887499,0.04973547568399306
0.009854944081497065,0.04998375459009459
0.010796146606134425,0.05073472165175971
0.010021038644668365,0.050216707637794795
0.010353227771010963,0.049404437142524356
0.010021038644668365,0.050287206586440904
0.010242498062230097,0.04946880574780994
0.010187133207839663,0.04971708465391147
0.010187133207839663,0.05022283798115532
0.010242498062230097,0.049891799439686614
0.010630052042963127,0.049839691521122095
0.010796146606134425,0.049766127400795716
0.009688849518325767,0.04992245115648927
0.009854944081497065,0.049563826069898176
0.010242498062230097,0.049799844289278646
0.009965673790277931,0.050235098667876385
0.009910308935887499,0.05034544484836596
0.009910308935887499,0.050097165942264425
0.010463957479791829,0.050566137209345094
0.010131768353449231,0.05047724723061739
0.010297862916620529,0.05008490525554336
0.010131768353449231,0.050281076243080376
0.010076403499058797,0.05035770553508702
0.010519322334182261,0.05049563826069898
0.010131768353449231,0.04969562845214961
0.010242498062230097,0.04995003770161167
0.010076403499058797,0.04973854085567333
0.009854944081497065,0.04996536356001299
0.011072970878086591,0.05032092347492383
0.010297862916620529,0.049594477786700834
0.010021038644668365,0.05055387652262403
0.010187133207839663,0.049946972529931404
0.010021038644668365,0.049453479889408604
0.010297862916620529,0.04961899916014296
0.010076403499058797,0.05078376439864397
0.009965673790277931,0.05002053665025778
0.009633484663935333,0.050281076243080376
0.009965673790277931,0.05038835725188968
0.010353227771010963,0.04999295010513539
0.010353227771010963,0.05073472165175971
0.010353227771010963,0.0501891210926724
0.010187133207839663,0.050311727959883035
0.010187133207839663,0.04977225774415625
0.010574687188572693,0.05048644274565819
0.010021038644668365,0.050823611630487424
0.009799579227106633,0.04976306222911545
0.010187133207839663,0.049723214997271996
0.010131768353449231,0.050256554869638245
0.009910308935887499,0.050385292080209414
0.010297862916620529,0.05067954856151493
0.010131768353449231,0.050544681007583234
0.010740781751743993,0.050204446951073727
0.010519322334182261,0.049637390190224555
0.010021038644668365,0.050054253538740705
0.009854944081497065,0.05040061793861074
0.0097442143727162,0.050440465170454196
0.010297862916620529,0.04964045536190482
0.010408592625401395,0.04971708465391147
0.010187133207839663,0.05021977280947506
0.010796146606134425,0.0500726445688223
0.010187133207839663,0.049637390190224555
0.010353227771010963,0.04928183027531372
0.010242498062230097,0.05011249180066576
0.010021038644668365,0.05032092347492383
0.010242498062230097,0.04949332712125206
0.010353227771010963,0.04998375459009459
0.009799579227106633,0.050247359354597454
0.0097442143727162,0.049744671199033856
0.010076403499058797,0.04978451843087731
0.010076403499058797,0.05079602508536503
0.010408592625401395,0.05036383587844755
0.009910308935887499,0.05107495570826922
0.0097442143727162,0.050054253538740705
0.010297862916620529,0.049306351648755846
0.010297862916620529,0.049842756692802366
0.010021038644668365,0.050173795234271075
0.010131768353449231,0.04941976300092568
0.010242498062230097,0.049946972529931404
0.009633484663935333,0.050308662788202764
0.009799579227106633,0.04997762424673406
0.010076403499058797,0.05053242032086217
0.010242498062230097,0.049989884933455124
0.010242498062230097,0.04976919257247599
0.009578119809544901,0.04997762424673406
0.010076403499058797,0.049959233216652466
0.009965673790277931,0.05035770553508702
0.010242498062230097,0.050578397896066156
0.010021038644668365,0.049701758795510136
0.010463957479791829,0.05011249180066576
